"GeneID","N2.Mean_N","WDR5.Mean_N","Fold.Change_Log2","P.Value.Ad","Chrom.No","start","end","strand","gene_name","description"
160,4711.098166,5081.866824,0.108593912,1,"III",2584197,2597013,0,"apb-1","Caenorhabditis elegans Protein APB-1, isoform c (apb-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027768]"
161,2314.222653,2240.574797,-0.046607791,1,"X",9338619,9342376,0,"apa-2","Caenorhabditis elegans Protein APA-2 (apa-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077171]"
162,3018.278818,3396.049683,0.171060292,1,"II",3532893,3546424,0,"apd-3","Caenorhabditis elegans Protein APD-3, isoform a. [Source:RefSeq mRNA;Acc:NM_062169]"
163,3889.46651,4789.161565,0.30129093,1,"I",7853745,7857741,0,"apb-3","Caenorhabditis elegans Protein APB-3, isoform a (apb-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059769]"
164,355.082217,325.1933072,-0.117917466,1,"X",954994,957613,0,"apm-3","Caenorhabditis elegans Protein APM-3 (apm-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075783]"
165,3957.775616,4024.28055,0.022760174,1,"I",1155405,1156023,0,"aps-3","Caenorhabditis elegans Protein APS-3 (aps-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_170798]"
166,4.065085629,8.259400297,1.040691193,1,"X",11068700,11071711,0,"apt-9","Caenorhabditis elegans Protein APT-9 (apt-9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077452]"
168,4536.727233,3033.973711,-0.581746522,1,"V",3210227,3222447,0,"apx-1","Caenorhabditis elegans Protein APX-1 (apx-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071481]"
169,1713.891459,1022.791181,-0.747606652,1,"II",7235887,7238291,0,"aqp-1","Caenorhabditis elegans Protein AQP-1, isoform a. [Source:RefSeq mRNA;Acc:NM_063109]"
170,935.4296212,1521.408257,0.699328706,1,"II",9259300,9261913,0,"aqp-2","Caenorhabditis elegans Protein AQP-2, isoform b (aqp-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063572]"
171,23.44117221,28.21568267,0.278628931,1,"IV",10961334,10963794,0,"aqp-3","Caenorhabditis elegans Protein AQP-3 (aqp-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069643]"
172,440.1094885,299.4074844,-0.561928768,1,"V",9737626,9739556,0,"aqp-4","Caenorhabditis elegans Protein AQP-4 (aqp-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073111]"
173,0.299928361,0.687496356,1.073905677,1,"V",10491759,10493185,0,"aqp-5","Caenorhabditis elegans Protein AQP-5 (aqp-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073290]"
174,7.061676283,6.992161276,0.037504678,1,"V",10648425,10651800,0,"aqp-6","Caenorhabditis elegans Protein AQP-6, isoform b. [Source:RefSeq mRNA;Acc:NM_001269316]"
175,12722.30502,9318.773971,-0.449408613,1,"X",3025526,3026696,0,"aqp-7","Caenorhabditis elegans Protein AQP-7 (aqp-7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076114]"
176,478.7418751,661.6803254,0.464218556,1,"X",4703184,4704939,0,"aqp-8","Caenorhabditis elegans Protein AQP-8, isoform b (aqp-8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029587]"
177,65.46045184,62.08698317,-0.10488435,1,"I",9606254,9608929,0,"aqp-9","Caenorhabditis elegans Protein AQP-9, isoform a. [Source:RefSeq mRNA;Acc:NM_001264219]"
178,1037.371445,774.5334391,-0.424965495,1,"II",9768533,9769782,0,"aqp-10","Caenorhabditis elegans Protein AQP-10 (aqp-10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063704]"
179,1807.13562,1403.085701,-0.367954909,1,"III",13673189,13674588,0,"aqp-11","Caenorhabditis elegans Protein AQP-11 (aqp-11) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067420]"
180,474.6438996,617.3445508,0.385676237,1,"II",9674922,9677064,0,"arc-1","Caenorhabditis elegans Protein ARC-1 (arc-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063688]"
181,7830.756107,6530.486855,-0.262349145,1,"IV",11131272,11133639,0,"ard-1","Caenorhabditis elegans Protein ARD-1 (ard-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069682]"
182,9914.740486,9208.543141,-0.107125727,1,"III",5716071,5716873,0,"arf-1.2","Caenorhabditis elegans Protein ARF-1.2 (arf-1.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065834]"
183,14679.66889,11404.48304,-0.364653289,1,"IV",7982533,7983462,0,"arf-3","Caenorhabditis elegans Protein ARF-3 (arf-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068935]"
184,1036.928369,1066.440553,0.036078505,1,"IV",16947094,16949427,0,"arf-6","Caenorhabditis elegans Protein ARF-6 (arf-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070610]"
185,0,1.025342722,4.763447217,1,"X",1786902,1788400,0,"arg-1","Caenorhabditis elegans Protein ARG-1, isoform a (arg-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029444]"
186,3773.060774,2934.756946,-0.361758438,1,"IV",12622460,12630943,0,"ark-1","Caenorhabditis elegans Protein ARK-1, isoform a (ark-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001268725]"
187,1322.724978,1254.075087,-0.074328644,1,"II",8581959,8582606,0,"arl-1","Caenorhabditis elegans Protein ARL-1 (arl-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063415]"
189,1054.727073,963.3995268,-0.134584819,1,"III",9823166,9823887,0,"arl-5","Caenorhabditis elegans Protein ARL-5 (arl-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_066777]"
190,4.579240927,21.52831648,2.30188142,0.060558314,"IV",7634902,7635638,0,"arf-1.1","Caenorhabditis elegans Protein ARF-1.1 (arf-1.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068841]"
192,6894.455049,6553.860714,-0.073768612,1,"IV",14798147,14798799,0,"arl-8","Caenorhabditis elegans Protein ARL-8 (arl-8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070390]"
193,0,0.687496356,4.181516159,1,"III",4813273,4814778,0,"arl-6","Caenorhabditis elegans Protein ARL-6 (arl-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065592]"
195,572.3720072,416.5870876,-0.464313238,1,"X",950805,954034,0,"arr-1","Caenorhabditis elegans Protein ARR-1 (arr-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075782]"
196,956.316473,827.6733179,-0.204016676,1,"II",11460266,11463957,0,"aars-1","Caenorhabditis elegans Protein AARS-1, isoform a (aars-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064043]"
197,16842.67624,17740.38897,0.075044618,1,"I",3983208,3986387,0,"aars-2","Caenorhabditis elegans Protein AARS-2 (aars-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058880]"
198,20119.96878,17489.78112,-0.202397355,1,"II",6970834,6972192,0,"art-1","Caenorhabditis elegans Protein ART-1 (art-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063029]"
199,3481.909386,3243.598237,-0.103459354,1,"I",2883866,2893715,0,"arx-1","Caenorhabditis elegans Protein ARX-1 (arx-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058665]"
200,4515.019662,4154.62707,-0.120883852,1,"V",10335751,10338327,0,"arx-2","Caenorhabditis elegans Protein ARX-2 (arx-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073256]"
201,2372.641854,2307.626688,-0.042204967,1,"III",12052594,12058355,0,"arx-3","Caenorhabditis elegans Protein ARX-3 (arx-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067169]"
202,2961.279729,2769.894999,-0.098483173,1,"III",860192,861154,0,"exos-4.2","Caenorhabditis elegans Protein EXOS-4.2 (exos-4.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064878]"
203,2907.922055,2620.580943,-0.152108109,1,"III",12816825,12817995,0,"arx-5","Caenorhabditis elegans Protein ARX-5 (arx-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067266]"
204,5355.709761,5192.052273,-0.045878628,1,"III",4878627,4879366,0,"arx-6","Caenorhabditis elegans Protein ARX-6 (arx-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065619]"
205,1586.494259,1196.50689,-0.410871435,1,"I",3069498,3070142,0,"arx-7","Caenorhabditis elegans Protein ARX-7 (arx-7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058698]"
206,22447.27049,23727.95355,0.080173913,1,"III",4594631,4595789,0,"asb-1","Caenorhabditis elegans Protein ASB-1 (asb-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065537]"
207,13490.24532,12096.17201,-0.157611966,1,"X",4469750,4471197,0,"asb-2","Caenorhabditis elegans Protein ASB-2 (asb-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076369]"
208,3574.193982,2816.931757,-0.345042091,1,"II",15039340,15048779,0,"asc-1","Caenorhabditis elegans Protein ASC-1 (asc-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064699]"
209,11788.68393,11446.30079,-0.043023069,1,"I",8692942,8693384,0,"asg-1","Caenorhabditis elegans Protein ASG-1 (asg-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059951]"
210,3469.009491,3719.803709,0.099268464,1,"X",6841219,6841981,0,"asg-2","Caenorhabditis elegans Protein ASG-2 (asg-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076751]"
211,87.11007951,129.162398,0.5616107,1,"II",6910040,6912532,0,"asm-1","Caenorhabditis elegans Protein ASM-1 (asm-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063014]"
212,676.048741,206.2007053,-1.720951422,4.58e-09,"X",11321091,11324187,0,"asm-2","Caenorhabditis elegans Protein ASM-2 (asm-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077493]"
213,1742.906029,254.9374951,-2.777442559,0.000685092,"IV",520286,523739,0,"asm-3","Caenorhabditis elegans Protein ASM-3, isoform b (asm-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001047532]"
214,200179.2361,79834.71978,-1.326247685,0.002414004,"V",19049533,19050723,0,"asp-1","Caenorhabditis elegans Protein ASP-1 (asp-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_171587]"
215,33353.96353,15554.53154,-1.100773154,0.002077828,"V",9199657,9204622,0,"asp-2","Caenorhabditis elegans Protein ASP-2, isoform a. [Source:RefSeq mRNA;Acc:NM_072983]"
216,77520.63472,49548.3252,-0.645835232,1,"X",6791152,6792532,0,"asp-3","Caenorhabditis elegans Protein ASP-3 (asp-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076741]"
217,17488.95218,15807.3087,-0.146209953,1,"X",13219006,13221358,0,"asp-4","Caenorhabditis elegans Protein ASP-4 (asp-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077790]"
218,35387.67706,20731.34449,-0.771653936,0.963685337,"V",8272367,8273968,0,"asp-5","Caenorhabditis elegans Protein ASP-5 (asp-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072734]"
219,92862.11472,66215.69598,-0.487973765,1,"V",8267594,8268915,0,"asp-6","Caenorhabditis elegans Protein ASP-6 (asp-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072732]"
220,27.11059896,46.94485796,0.817948474,1,"II",8751933,8753685,0,"atf-2","Caenorhabditis elegans Protein ATF-2 (atf-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063460]"
221,4008.217233,3580.328296,-0.163630837,1,"X",14809278,14810472,0,"atf-5","Caenorhabditis elegans Protein ATF-5 (atf-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078055]"
222,489.0001731,552.6962862,0.184324573,1,"X",12480880,12484204,0,"atf-6","Caenorhabditis elegans Protein ATF-6 (atf-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077693]"
223,11608.76764,12278.49325,0.08049844,1,"III",4492275,4498504,0,"atf-7","Caenorhabditis elegans Protein ATF-7, isoform c. [Source:RefSeq mRNA;Acc:NM_001025990]"
224,504.4854119,734.206487,0.536244894,1,"IV",17269306,17272022,0,"atgp-1","Caenorhabditis elegans Protein ATGP-1, isoform a. [Source:RefSeq mRNA;Acc:NM_070663]"
225,678.4610644,895.0592363,0.396530441,1,"II",14640300,14643999,0,"atgp-2","Caenorhabditis elegans Protein ATGP-2, isoform a. [Source:RefSeq mRNA;Acc:NM_001267506]"
226,1060.294005,2026.748614,0.935390636,1,"V",9634956,9645430,0,"atl-1","Caenorhabditis elegans Protein ATL-1, isoform a. [Source:RefSeq mRNA;Acc:NM_073086]"
227,641.1565231,748.6006431,0.224691158,1,"I",203037,207952,0,"atm-1","Caenorhabditis elegans Protein ATM-1 (atm-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058292]"
228,1661.870935,1648.580589,-0.012456547,1,"V",12478397,12484028,0,"atn-1","Caenorhabditis elegans Protein ATN-1, isoform a. [Source:RefSeq mRNA;Acc:NM_073726]"
229,202146.5422,171279.1783,-0.239056568,1,"III",5228389,5230196,0,"atp-2","Caenorhabditis elegans Protein ATP-2 (atp-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065710]"
230,63826.25942,50667.53872,-0.333142806,1,"I",5428780,5429809,0,"atp-3","Caenorhabditis elegans Protein ATP-3, isoform a (atp-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026249]"
231,27722.00327,23670.3733,-0.22803444,1,"III",10461292,10467315,0,"atx-2","Caenorhabditis elegans Protein ATX-2, isoform c (atx-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001129218]"
232,20.38768894,48.49050504,1.232028694,0.576178072,"I",5967417,5973322,0,"avr-14","Caenorhabditis elegans Protein AVR-14, isoform a. [Source:RefSeq mRNA;Acc:NM_001025791]"
233,89.82015334,173.9696443,0.956078942,0.420766605,"V",13498926,13511612,0,"avr-15","Caenorhabditis elegans Protein AVR-15, isoform a (avr-15) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028905]"
235,5039.765309,4024.370647,-0.325513095,1,"III",9467385,9467709,0,"baf-1","Caenorhabditis elegans Protein BAF-1 (baf-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_066684]"
236,6831.252031,5839.091948,-0.226193611,1,"I",6563712,6564450,0,"bag-1","Caenorhabditis elegans Protein BAG-1 (bag-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059492]"
237,375.077011,560.0128037,0.579007721,1,"I",2949977,2957869,0,"bam-2","Caenorhabditis elegans Protein BAM-2 (bam-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026638]"
238,189.4500987,202.1518574,0.108846754,1,"X",7166109,7170573,0,"bar-1","Caenorhabditis elegans Protein BAR-1 (bar-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076805]"
239,1104.748617,784.9148676,-0.497276826,1,"III",5612247,5614561,0,"bas-1","Caenorhabditis elegans Protein BAS-1, isoform a (bas-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001025979]"
240,1766.904745,2354.413014,0.412379694,1,"II",8762662,8765016,0,"pah-1","Caenorhabditis elegans Protein PAH-1, isoform b. [Source:RefSeq mRNA;Acc:NM_001267255]"
241,0.277834203,4.500176651,3.814107305,0.583383337,"I",14371310,14376005,0,"bbs-1","Caenorhabditis elegans Protein BBS-1 (bbs-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_170937]"
242,2.460341198,1.267239021,-0.769375263,1,"IV",7934116,7937647,0,"bbs-2","Protein BBS-2  [Source:RefSeq peptide;Acc:NP_501325]"
244,10.84490602,12.06499804,0.152449756,1,"V",6762593,6765000,0,"bbs-8","Caenorhabditis elegans Protein BBS-8 (bbs-8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072310]"
245,299.7897455,288.5819826,-0.047428756,1,"X",6202109,6204708,0,"bca-1","Caenorhabditis elegans Protein BCA-1 (bca-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_171701]"
246,33.95000493,81.64766354,1.272679647,0.280035463,"IV",11086170,11092527,0,"bcc-1","Caenorhabditis elegans Protein BCC-1 (bcc-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069666]"
247,1434.759568,1523.92675,0.084259636,1,"IV",5661329,5664406,0,"bec-1","Caenorhabditis elegans Protein BEC-1 (bec-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068443]"
248,838.0207514,753.3139086,-0.152790226,1,"III",3538313,3541580,0,"ben-1","Caenorhabditis elegans Protein BEN-1 (ben-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065327]"
249,9460.237077,6972.71186,-0.440875937,1,"V",11644745,11645256,0,"bir-1","Caenorhabditis elegans Protein BIR-1 (bir-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073548]"
250,2907.766133,2340.30874,-0.314872001,1,"V",13568841,13569904,0,"bir-2","Caenorhabditis elegans Protein BIR-2 (bir-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073961]"
251,9.602350742,25.90269555,1.434850952,1,"II",10708955,10711988,0,"bli-1","Caenorhabditis elegans Protein BLI-1 (bli-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063910]"
252,7.996259833,15.67119291,0.950120943,1,"II",5651421,5652403,0,"bli-2","Caenorhabditis elegans Protein BLI-2 (bli-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_062703]"
253,615.0374358,573.8139876,-0.096865007,1,"I",146623,154819,0,"bli-3","Caenorhabditis elegans Protein BLI-3 (bli-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058285]"
254,9603.135619,8832.78999,-0.120875249,1,"I",6342439,6356460,0,"bli-4","Caenorhabditis elegans Protein BLI-4, isoform b. [Source:RefSeq mRNA;Acc:NM_001026370]"
255,18.88802938,14.85233561,-0.325587543,1,"III",13427622,13429612,0,"bli-5","Caenorhabditis elegans Protein BLI-5 (bli-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067371]"
257,3914.912131,4177.831058,0.094569727,1,"V",14453387,14456864,0,"bmk-1","Caenorhabditis elegans Protein BMK-1, isoform a (bmk-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001269657]"
259,1773.349164,1395.36986,-0.342900711,1,"II",6274234,6279621,0,"bpl-1","Caenorhabditis elegans Protein BPL-1, isoform a. [Source:RefSeq mRNA;Acc:NM_062856]"
262,304.8451175,193.6359699,-0.662570183,1,"X",13598401,13599321,0,"bra-1","Caenorhabditis elegans Protein BRA-1 (bra-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077876]"
263,10431.5964,7021.272727,-0.571888677,1,"III",910107,910570,0,"F23H11.5","Caenorhabditis elegans Protein F23H11.5 (F23H11.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064890]"
264,3671.484549,2581.726906,-0.506919211,1,"III",3853220,3862940,0,"brc-1","Caenorhabditis elegans Protein BRC-1, isoform a. [Source:RefSeq mRNA;Acc:NM_001267952]"
265,2160.302076,2307.29437,0.094534086,1,"III",6885221,6889441,0,"brd-1","Caenorhabditis elegans Protein BRD-1 (brd-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_066097]"
266,601.2913562,525.0663221,-0.189737013,1,"IV",8987260,8990259,0,"bre-1","Caenorhabditis elegans Protein BRE-1, isoform a. [Source:RefSeq mRNA;Acc:NM_069162]"
267,63.40313815,58.14614381,-0.114851791,1,"III",13133913,13139513,0,"bre-2","Caenorhabditis elegans Protein BRE-2, isoform c. [Source:RefSeq mRNA;Acc:NM_001268260]"
268,2414.701371,2730.720528,0.175556928,1,"III",9470541,9473181,0,"bre-3","Caenorhabditis elegans Protein BRE-3 (bre-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_066686]"
269,902.9044999,1381.051937,0.609756565,1,"I",1621528,1626607,0,"bre-4","Caenorhabditis elegans Protein BRE-4 (bre-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058471]"
270,746.9363509,668.6569677,-0.15574178,1,"IV",12049910,12051174,0,"bre-5","Caenorhabditis elegans Protein BRE-5, isoform a. [Source:RefSeq mRNA;Acc:NM_001268683]"
271,3266.497902,3071.584787,-0.087099984,1,"II",7305830,7308387,0,"brf-1","Caenorhabditis elegans Protein BRF-1 (brf-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063125]"
272,0.898438605,3.402070911,2.170802385,1,"I",5186988,5188619,0,"bro-1","Caenorhabditis elegans Protein BRO-1 (bro-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059141]"
273,17065.09289,21680.31469,0.345186499,1,"III",12020452,12025076,0,"brp-1","Caenorhabditis elegans Protein BRP-1, isoform a. [Source:RefSeq mRNA;Acc:NM_001027780]"
274,3791.271303,3904.338799,0.042687165,1,"II",13200101,13215363,0,"btf-1","Caenorhabditis elegans Protein BTF-1 (btf-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064401]"
275,15156.95446,14093.82273,-0.105259405,1,"I",7251945,7255129,0,"bub-1","Caenorhabditis elegans Protein BUB-1 (bub-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059650]"
276,5745.522645,5019.925816,-0.195845773,1,"III",6931950,6935598,0,"byn-1","Caenorhabditis elegans Protein BYN-1 (byn-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_066109]"
277,2410.381339,2907.109045,0.269052063,1,"X",12200251,12205564,0,"cab-1","Caenorhabditis elegans Protein CAB-1 (cab-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077635]"
279,62.71357607,83.26413047,0.405574471,1,"III",5083168,5085251,0,"cah-1","Caenorhabditis elegans Protein CAH-1 (cah-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065682]"
280,4.642848194,8.482830617,0.908717161,1,"II",7480872,7483046,0,"cah-2","Caenorhabditis elegans Protein CAH-2 (cah-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063166]"
281,2411.490373,2551.104685,0.079053026,1,"X",16487461,16489038,0,"cah-3","Caenorhabditis elegans Protein CAH-3 (cah-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078273]"
282,5289.447138,3846.878709,-0.460496328,1,"X",13542556,13544302,0,"cah-4","Caenorhabditis elegans Protein CAH-4, isoform a (cah-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077864]"
283,1804.435374,904.9453898,-0.998602363,0.006153734,"X",7020047,7023806,0,"cah-5","Caenorhabditis elegans Protein CAH-5 (cah-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076785]"
284,10.90716681,29.91865752,1.415178738,0.526049957,"I",3629474,3630733,0,"cah-6","Caenorhabditis elegans Protein CAH-6 (cah-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058788]"
285,52.71753442,71.31202927,0.460430974,1,"V",12515101,12515641,0,"cal-1","Caenorhabditis elegans Protein CAL-1, isoform b. [Source:RefSeq mRNA;Acc:NM_001269499]"
286,45.5574879,49.2818744,0.126729026,1,"II",8960672,8961287,0,"cal-2","Caenorhabditis elegans Protein CAL-2 (cal-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063505]"
287,11.4474202,13.1147884,0.282598534,1,"IV",3829684,3835159,0,"cal-3","Caenorhabditis elegans Protein CAL-3 (cal-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068020]"
288,17.63276979,23.98919112,0.440215092,1,"IV",10525281,10530299,0,"cal-4","Caenorhabditis elegans Protein CAL-4, isoform b. [Source:RefSeq mRNA;Acc:NM_001268561]"
289,3473.788262,4108.133032,0.241295648,1,"II",9296349,9310242,0,"cam-1","Caenorhabditis elegans Protein CAM-1, isoform a. [Source:RefSeq mRNA;Acc:NM_001026736]"
292,2374.578286,2680.819411,0.174133825,1,"IV",7228692,7230211,0,"cap-1","Caenorhabditis elegans Protein CAP-1 (cap-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068744]"
293,3310.843093,3300.161611,-0.004899867,1,"II",10869171,10870355,0,"cap-2","Caenorhabditis elegans Protein CAP-2 (cap-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063935]"
294,4259.798658,3889.694079,-0.131822593,1,"X",16807604,16813580,0,"cas-1","Caenorhabditis elegans Protein CAS-1, isoform a (cas-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078313]"
