"GeneID","N2.Mean_N","WDR5.Mean_N","Fold.Change_Log2","P.Value","Chrom.No","start","end","strand"
449,21751.17632,16376.55235,-0.409461758,0.1694601,"V",11661535,11664679,"minus"
450,33.76895228,108.5605021,1.684729975,0.014371769,"X",13074613,13076023,"plus"
451,3933.939836,4343.128609,0.142759781,0.620862523,"X",3063564,3065541,"plus"
452,1900.395936,2571.849269,0.436506065,0.187202972,"X",3068638,3070386,"minus"
453,42893.60424,37591.48001,-0.19035683,0.382567471,"V",11701743,11705383,"minus"
454,22.31981918,111.7729063,2.324173277,0.000891777,"V",5323188,5324600,"minus"
455,12549.95515,14433.08841,0.201697833,0.575891649,"V",5315497,5319561,"minus"
457,11662.83356,6705.399864,-0.79852307,0.004359085,"X",14183380,14185528,"minus"
458,14015.17406,12377.67686,-0.179249099,0.598594326,"X",14197293,14209084,"minus"
459,51693.39134,39242.86337,-0.397549541,0.156689111,"II",6951598,6955366,"plus"
460,22294.00445,10405.93432,-1.09924927,0.000907771,"X",1853865,1856166,"minus"
461,16342.87478,8764.918462,-0.898849206,0.002778162,"X",12318091,12320632,"minus"
462,7703.274996,4905.220826,-0.651153842,0.054683186,"X",1846603,1848669,"minus"
463,47224.5345,33141.41841,-0.510901227,0.040787584,"III",4446606,4449912,"minus"
464,38018.43012,36845.49876,-0.045210578,0.865459981,"III",2530603,2546408,"plus"
465,953.3477005,1237.378268,0.376212213,0.174614329,"III",4489326,4491366,"plus"
466,25492.26183,17997.2189,-0.502285399,0.079013549,"I",9665246,9668655,"plus"
467,7747.114156,4933.562444,-0.651029229,0.029781052,"I",8324113,8328851,"plus"
468,3978.973514,3813.572467,-0.061253181,0.741262822,"I",8633919,8636038,"plus"
469,41261.8039,41801.48899,0.018747438,0.985124624,"I",14961490,14965344,"plus"
472,353283.3982,408501.1547,0.209514202,0.362886271,"II",11039352,11041150,"minus"
473,11479.82399,8418.333512,-0.447493951,0.197923475,"I",5619570,5620671,"plus"
474,7978.133769,5239.157246,-0.60671655,0.047512175,"I",5571787,5572976,"minus"
475,118020.9508,84283.81417,-0.485715477,0.219627816,"III",10866789,10868628,"minus"
476,3136.3742,6126.846277,0.966046957,0.00030069,"I",9994721,9999918,"minus"
477,94.86779622,230.27118,1.27934352,0.010532485,"V",5538784,5546744,"plus"
478,28064.21651,27256.63211,-0.042124472,0.784384371,"V",3441498,3444874,"minus"
479,24749.76665,20314.17516,-0.284928137,0.351222991,"III",7495202,7497768,"minus"
480,33007.14129,22000.72238,-0.585227299,0.154955035,"V",118043,122966,"minus"
481,65.15255446,351.277823,2.43071885,3.7e-08,"IV",3613782,3624692,"minus"
482,124183.1855,96182.70194,-0.368620485,0.194535337,"X",12846360,12852531,"minus"
483,123.7870518,108.213837,-0.193975431,0.492936006,"I",6517576,6520880,"minus"
484,1033.444579,2328.794193,1.172122124,4.94e-05,"X",481379,486505,"plus"
485,1770.141457,4308.180068,1.283213896,4.05e-05,"I",8062006,8081666,"minus"
490,884.5507112,2875.044258,1.700567405,1.01e-08,"V",12144276,12150670,"minus"
491,945.7717132,2389.177808,1.336950328,2.07e-05,"V",10299448,10307329,"minus"
492,969.4256542,2148.65175,1.148229505,0.000246273,"I",10506989,10515495,"minus"
493,2563.097329,5320.074495,1.053558184,0.000348948,"I",5746728,5754284,"plus"
496,993.1895201,976.5873983,-0.024319877,0.765600948,"I",7554888,7559912,"plus"
497,3555.193157,11815.42897,1.732672159,6.84e-05,"II",203459,211924,"plus"
498,15143.48051,10936.50385,-0.469545211,0.123927839,"V",3756767,3759462,"minus"
499,446.2441473,353.6620485,-0.335461836,0.394129769,"V",19908859,19915942,"minus"
500,15397.27323,10113.77374,-0.606353471,0.051100789,"I",6181316,6183882,"minus"
501,62.09100367,246.7308755,1.990482106,0.000989781,"IV",13209250,13214542,"minus"
502,12864.84361,7614.674125,-0.756579718,0.010273936,"I",5103583,5104919,"minus"
503,366812.1434,165148.1981,-1.151280171,0.000422736,"X",3397594,3400007,"minus"
506,7166.568911,4231.952371,-0.759959184,0.013600668,"III",2394319,2401298,"minus"
507,9061.490288,7911.642191,-0.19577116,0.467538348,"III",8005761,8009758,"minus"
508,23718.59898,18727.03574,-0.340896238,0.376474636,"III",8010713,8013706,"plus"
509,3766.839534,3274.650625,-0.202013584,0.445591238,"IV",9731718,9737602,"minus"
510,726.4328187,1861.821262,1.357813291,2.15e-06,"X",4286713,4291466,"plus"
511,1177.761606,480.1563462,-1.294471398,0.000707842,"III",4365347,4367441,"plus"
512,4297.231794,2135.275581,-1.008985321,0.003567877,"III",4367804,4370132,"plus"
513,10.84787043,48.93706624,2.173515763,0.02095252,"III",4370857,4372792,"plus"
514,4494.356214,3693.973611,-0.282940914,0.32427666,"V",2106397,2109386,"minus"
515,3039.302191,1607.144798,-0.91924021,0.003089219,"X",3576593,3578944,"plus"
516,15726.62062,21121.93469,0.425533292,0.236552448,"II",7811189,7812052,"plus"
517,9105.795109,7742.29415,-0.234023877,0.428911027,"II",7816458,7820227,"plus"
518,905.9218861,2322.961566,1.358506722,5.5e-06,"III",5635437,5654514,"plus"
519,9828.400377,6392.367726,-0.620606227,0.056282835,"III",11154726,11168710,"plus"
520,12491.71568,6483.290246,-0.946173572,0.001405917,"III",4419820,4423344,"plus"
521,1594.097095,5031.514405,1.658253189,0.007445401,"V",12736686,12741194,"plus"
522,58.88952216,307.5938272,2.384943679,6.9e-07,"X",11047349,11049166,"plus"
523,1726.00473,3470.027837,1.007510818,0.000657929,"X",7431425,7433490,"plus"
524,324.5976768,1501.296765,2.209484607,0.000282161,"X",3373234,3374727,"minus"
526,2906.480091,5757.811936,0.986247642,0.001515808,"X",7433587,7435662,"plus"
527,3714.459777,8079.954095,1.121194693,6.43e-05,"I",8705681,8724273,"minus"
528,1234.834585,3246.606901,1.394614919,0.007473741,"II",11846445,11854680,"minus"
529,72.4031709,257.7694507,1.831956508,0.025023925,"II",11358383,11370248,"plus"
530,645.5849125,387.871978,-0.735026311,0.028186242,"II",7217914,7225607,"minus"
531,3.720948964,35.00191033,3.233691155,0.008819321,"X",4094847,4100512,"minus"
532,24754.39866,18255.66172,-0.43934094,0.105078987,"II",9094618,9098784,"minus"
533,6302.719467,5563.140145,-0.180075,0.476827895,"V",12060215,12063349,"minus"
534,56016.95699,44875.29893,-0.319942065,0.525923496,"V",6044043,6045654,"plus"
535,90.02858274,756.6659468,3.071201506,3.63e-06,"IV",6092587,6093636,"minus"
536,5356.265052,3472.74132,-0.625152403,0.036866863,"III",5277853,5279324,"plus"
537,6278.721316,3917.571938,-0.680511012,0.017989969,"III",7515157,7518458,"minus"
539,66.13433642,196.6358691,1.572055106,0.001098522,"V",11263504,11265632,"minus"
540,4439.160073,3663.603346,-0.277023419,0.26787139,"I",5274699,5278711,"minus"
541,220.0696047,487.3218085,1.146914888,0.005439825,"V",8682943,8686140,"plus"
542,18364.11464,19725.48498,0.103171428,0.618450789,"III",7981002,7986272,"plus"
543,10022.19532,8016.275444,-0.322194573,0.349281857,"III",4700290,4704019,"minus"
544,665.9430273,231.3426086,-1.525367752,5.38e-05,"I",12073062,12084212,"minus"
545,4899.81361,5304.520201,0.114495394,1,"III",1807725,1818316,"minus"
546,9766.335367,4517.252011,-1.112371918,0.000589201,"IV",1429547,1435017,"minus"
547,7654.236708,7763.246419,0.020401565,1,"IV",1435466,1446026,"minus"
548,43832.72135,47305.66225,0.110004626,0.842196214,"II",5466344,5473788,"plus"
549,27389.13921,21375.05873,-0.357675542,0.198548783,"III",9054974,9058804,"plus"
550,27968.68177,30812.53832,0.139705278,0.688312737,"III",9516389,9521378,"minus"
552,72941.84338,92188.1948,0.337835358,0.494221276,"V",1156270,1158161,"plus"
553,1954.381259,5939.154269,1.603545573,2.04e-05,"IV",1824527,1834121,"plus"
554,7197.970332,12536.101,0.800426647,0.002925911,"V",11375724,11378039,"plus"
556,0.766702236,103.7735521,7.0805567,6.41e-12,"V",1449667,1450189,"minus"
557,277.7732865,1465.952195,2.399858291,0.008864747,"V",1448031,1448794,"plus"
558,103.1235379,605.3834977,2.553475685,0.001827679,"V",1447222,1447707,"plus"
560,14.74495319,57.59960229,1.965837608,0.018970417,"III",1763515,1764892,"plus"
561,9454.434956,7465.827772,-0.34068901,0.315810538,"III",5240554,5242069,"minus"
562,1356.33509,2353.694345,0.795213333,0.015146954,"V",15025723,15031616,"minus"
563,25.78778086,124.2151899,2.268082073,0.001013498,"IV",9477505,9481020,"minus"
564,24430.75826,18297.75446,-0.417032033,0.136613218,"III",10271166,10278611,"plus"
565,8429.742709,8910.651746,0.080042359,0.780647316,"II",12072006,12088797,"minus"
566,66756.64209,59346.31845,-0.169752853,0.518011952,"III",10655671,10677423,"plus"
567,81678.75769,64878.95058,-0.332210439,0.19424072,"III",9814296,9817052,"minus"
583,783.7933896,1580.797264,1.012107044,0.004275246,"I",6250573,6252823,"plus"
584,2554.998024,3043.140067,0.252238563,0.262305112,"II",14902417,14907457,"plus"
585,12492.9967,10011.89099,-0.319405091,0.117113793,"IV",7034391,7039569,"minus"
591,41047.14746,37788.04677,-0.119352018,0.613064134,"X",7465146,7475249,"minus"
592,2237.106144,1624.655308,-0.461500046,0.136853843,"V",14457460,14460126,"plus"
593,51.18981733,73.64739876,0.524777712,0.342295508,"IV",10084421,10085417,"minus"
594,1413.812379,7562.242523,2.419223439,0.074650018,"IV",8824801,8826000,"plus"
596,9.011011119,24.66082807,1.45246034,0.187422649,"I",7401672,7402753,"plus"
597,97.39038996,118.924888,0.28819934,0.621107862,"III",7019526,7020544,"minus"
598,29.46023353,19.15732797,-0.620872516,0.295205999,"X",13589965,13591137,"plus"
599,1520.940531,9743.259924,2.679440809,0.051050717,"V",9164272,9165284,"minus"
601,33.92874483,221.1141743,2.704211546,7.13e-05,"V",10423884,10425069,"minus"
602,12.97666296,138.155479,3.412301441,5.09e-05,"V",10420867,10421869,"minus"
603,1193.763225,6851.281975,2.520857246,0.025632576,"IV",7753396,7754635,"plus"
606,1.110474444,34.78388432,4.969170951,0.080999515,"II",4866431,4867569,"minus"
608,24.02063449,144.7409961,2.591127441,0.25608072,"X",421708,422777,"plus"
609,29.96439812,190.3158625,2.667074512,0.317436793,"II",4869602,4870786,"minus"
610,96.38455963,443.9658085,2.203574617,0.036234922,"IV",4263334,4265195,"plus"
611,840.4712348,3590.568251,2.094941837,0.013923903,"IV",4243541,4244603,"minus"
615,126.6617518,249.9385794,0.980592669,0.021774888,"II",8567982,8569037,"minus"
616,68.24085731,155.5923124,1.189063104,0.047664473,"II",10704844,10705961,"plus"
617,17.95071028,30.94298953,0.785571658,0.215818295,"II",1104617,1106930,"minus"
618,13.62987009,9.941546406,-0.455229626,0.741295627,"X",15174969,15176411,"minus"
620,229.9516952,248.3341701,0.110951953,0.606625961,"V",8049724,8050873,"minus"
621,3.651941332,32.3178461,3.145595556,0.040529613,"X",13591428,13592391,"plus"
622,31.39396333,16.03006419,-0.969706971,0.476367363,"I",115739,117502,"plus"
623,122.0781796,357.4651332,1.549997175,0.000563709,"I",741882,745457,"minus"
624,17.18631237,47.11404962,1.45489732,0.088033226,"I",745756,748510,"plus"
625,810.6618098,3894.110845,2.264121866,0.067253819,"I",3010692,3011661,"plus"
630,206.9564697,467.894031,1.176854475,0.002692365,"I",5644750,5646373,"plus"
631,63.29150805,525.4215135,3.053391425,6.14e-06,"I",5842717,5844060,"plus"
633,134.9097531,619.5982524,2.199338426,1.46e-06,"I",6232779,6234282,"plus"
634,52.62805582,427.5186439,3.022083332,0.002833304,"I",6311253,6312415,"plus"
636,30.09303481,30.07322595,-0.000949973,0.994444912,"I",7105318,7106923,"plus"
637,6.61079671,91.90027059,3.797173054,0.001150226,"I",7202181,7203506,"minus"
638,33.46247118,26.34809025,-0.344845594,0.76485359,"I",7403338,7404349,"minus"
639,316.4339362,622.584109,0.976364423,0.009204403,"I",8243687,8244955,"minus"
640,226.6215936,402.3250489,0.828076229,0.037493357,"I",9893689,9895587,"minus"
641,1054.773554,6070.282666,2.524830394,0.036901936,"I",11489147,11490550,"minus"
642,14.83677648,8.551412686,-0.794943001,0.348968052,"I",11559437,11560556,"plus"
644,348.4150696,791.4958727,1.183774803,0.004987303,"II",104534,105819,"plus"
645,208.1837985,1373.615852,2.72204889,2.71e-09,"II",303924,305530,"minus"
646,12.91907147,8.089652196,-0.675352801,0.699775682,"II",1470047,1472267,"plus"
647,661.8263058,225.8027006,-1.551389895,0.000142541,"II",3500076,3502452,"minus"
649,5.316448095,22.02033865,2.050302044,0.141293424,"II",4872093,4873122,"minus"
650,7897.760403,51962.9599,2.717968105,0.020746833,"II",5830848,5831993,"plus"
651,54.54720468,253.4900488,2.216351941,0.00658033,"II",6426261,6427481,"plus"
652,24319.61728,34111.6276,0.488143068,0.085704858,"II",8204290,8207522,"plus"
653,432.3367415,2291.835433,2.406276102,0.050491369,"II",8358178,8359328,"minus"
654,90.13450925,30.9056189,-1.544210412,0.09429203,"II",9152470,9154249,"plus"
655,1.04607546,12.7893882,3.611888421,0.170154869,"II",10703559,10704515,"plus"
656,12.14188598,76.76448499,2.660446473,0.295901398,"II",10707144,10708227,"plus"
657,0.305759164,15.01530693,5.617894414,0.020834658,"II",11012336,11013720,"minus"
658,175.3788326,191.9318027,0.130119151,0.870324196,"II",11044077,11045910,"minus"
659,165.3059097,93.35855216,-0.824284209,0.2283698,"II",11868472,11869625,"plus"
660,51.450545,163.3277627,1.666511779,0.00152803,"II",12493636,12495042,"minus"
661,226.7003129,112.7827791,-1.007239585,0.087613849,"II",13095939,13098205,"minus"
662,8.651003159,29.97702274,1.792917764,0.163033752,"II",14090000,14094615,"minus"
663,48.519447,89.37912303,0.881374782,0.115897837,"III",41060,42017,"plus"
664,245.44817,1327.404909,2.435118199,0.0094875,"III",4748145,4749121,"plus"
665,17.38044221,14.24042042,-0.28747305,0.859024349,"III",7948773,7950002,"plus"
666,9.606293696,86.9441688,3.178037449,0.000259695,"III",8262290,8263593,"minus"
667,24.63753308,234.5082186,3.250708771,1.72e-05,"III",10982067,10983154,"minus"
668,17.15257491,118.1075298,2.783603873,0.043680979,"III",10984456,10985509,"minus"
669,51.40041051,430.0800244,3.064753338,0.002263241,"III",10986727,10987744,"minus"
670,7.404923256,27.38452598,1.886804219,0.384454576,"III",11703879,11704985,"plus"
671,24.46935063,15.85329834,-0.626192786,0.703361868,"III",11705613,11706544,"minus"
672,914.2091216,4062.483052,2.151765676,0.055975846,"III",12992301,12993603,"minus"
673,98.15418805,358.1667373,1.86750963,6.36e-07,"III",13018834,13020130,"plus"
674,25838.24791,21818.26993,-0.243971536,0.377188353,"IV",138461,144950,"minus"
675,91.67949114,259.5496554,1.50133963,0.002761885,"IV",325436,326671,"minus"
677,227.9441215,360.492852,0.661290449,0.078902167,"IV",762412,763678,"minus"
678,582.488805,2567.149938,2.139865333,0.068271987,"IV",1353678,1355304,"minus"
679,186.0374758,657.9222042,1.822323733,2.46e-06,"IV",1357815,1359224,"minus"
680,36.42379216,112.6544453,1.628951205,0.346931048,"IV",1459862,1460787,"minus"
681,1221.063932,5068.700229,2.053477104,0.094094657,"IV",1548723,1549717,"plus"
683,1031.783253,5143.502102,2.317611059,0.05899292,"IV",1817044,1820252,"minus"
684,86.52327415,62.51239738,-0.468945928,0.543602675,"IV",4608202,4609671,"minus"
685,2229.530129,2955.073951,0.406454538,0.31671665,"IV",4655784,4657579,"minus"
686,20.14307439,23.77710705,0.239289299,0.964513519,"IV",6377083,6378184,"plus"
687,427.5906008,2785.869921,2.703825851,0.039608517,"IV",7150653,7152478,"minus"
688,2.92325214,13.59036597,2.21693813,0.243709966,"IV",7245494,7246629,"minus"
689,150.4582943,740.7752484,2.299672254,0.046833829,"IV",7988676,7991411,"plus"
690,7.432680631,38.70602994,2.380603814,0.01891929,"IV",8356753,8357907,"plus"
691,1443.250852,7892.907549,2.451234774,0.072426135,"IV",8822952,8824161,"minus"
692,512.3970903,2195.08419,2.098942086,2.55e-06,"IV",8848169,8849663,"plus"
693,42.21698054,216.8359747,2.360708828,0.237832056,"IV",8978808,8979797,"minus"
694,76.62168792,147.0031593,0.940022448,0.177727223,"IV",9260593,9261750,"minus"
695,25050.52499,36746.7919,0.552777465,0.04325846,"IV",9394601,9396201,"minus"
696,41.73612595,176.9899984,2.084299239,0.419339714,"IV",9563343,9564454,"plus"
698,33.17530789,156.0468337,2.233797324,0.187309745,"IV",10216428,10217621,"plus"
699,822.701528,6205.613281,2.915132766,0.036160202,"IV",11225483,11226497,"plus"
700,69.21111765,38.78344927,-0.835562685,0.297426987,"IV",11263331,11264309,"plus"
701,59.04240174,40.05214298,-0.559871973,0.475151132,"IV",11264925,11265903,"minus"
702,133.7195044,576.3762852,2.107801065,1.92e-05,"IV",11549979,11551938,"minus"
703,2.665656206,34.79549487,3.706337895,0.005744944,"IV",12108649,12110236,"minus"
704,82.52894867,671.0427395,3.023432489,0.020252164,"IV",12427482,12428493,"minus"
705,274.3880032,1586.974702,2.53198982,0.002992189,"IV",13065705,13067264,"minus"
706,263.6562485,106.6170082,-1.306220584,0.006944061,"IV",13089554,13091043,"minus"
708,16.55866377,11.75364065,-0.494478561,0.791095007,"IV",15129630,15131754,"minus"
709,64.59308608,73.36494172,0.183711069,0.424346516,"IV",16551459,16554315,"minus"
712,8.118853612,17.51361479,1.109128948,0.476973402,"V",4652368,4653972,"minus"
713,25.76429907,143.6866876,2.479481155,0.245288977,"V",5835836,5836824,"minus"
714,37.38288056,70.87744797,0.922948918,0.19782982,"V",6829687,6830725,"plus"
715,1.37591624,23.27698098,4.0804394,0.117684915,"V",6831146,6832237,"plus"
716,9.454452484,80.28397724,3.086046271,0.195936247,"V",6835618,6836683,"plus"
717,1150.887618,6642.571764,2.528994945,0.054453122,"V",9159619,9160640,"minus"
718,19.70359216,283.4706621,3.846668854,0.001816624,"V",9162028,9162982,"minus"
719,14.06766444,141.704894,3.332434853,1.01e-06,"V",9629919,9630987,"plus"
720,8.758129316,110.8980417,3.662467328,2.68e-06,"V",9632247,9633313,"minus"
722,42.91808414,492.619111,3.520815017,1.15e-11,"V",10291671,10292843,"minus"
723,50.27243436,352.8727393,2.811308525,4.9e-11,"V",10293493,10294596,"minus"
724,53.56144696,52.85656601,-0.019112237,0.722182988,"V",10393508,10395209,"minus"
725,50.33725527,73.13591088,0.538953413,0.641898683,"V",10560898,10562166,"plus"
726,189.0131501,289.2787565,0.613973772,0.272920381,"V",10949879,10951733,"plus"
727,188.7177853,756.3264952,2.002778766,2.17e-06,"V",11385342,11386363,"plus"
728,584.7842756,1024.000069,0.808239388,0.004492477,"V",11388872,11389857,"minus"
729,5.996974056,20.09237705,1.744341617,0.214726648,"V",11449205,11450339,"minus"
730,36.04267304,202.9533997,2.493370592,1.09e-05,"V",11484036,11484980,"plus"
731,92.65374368,162.8463897,0.813590561,0.284557436,"V",11829563,11831203,"plus"
732,8.875300179,74.17527341,3.063070519,0.000516422,"V",13198216,13199301,"minus"
733,230.685504,232.3432228,0.010330214,0.655405656,"V",13200968,13202175,"minus"
735,141.4004085,77.18338604,-0.873424046,0.084598827,"V",13441953,13443388,"plus"
736,14.35855928,7.392764941,-0.957725051,0.678634085,"V",20600064,20602443,"plus"
737,49.29744327,52.4759739,0.090144211,0.883165066,"X",2093469,2094838,"plus"
738,10762.39605,59677.30272,2.471183027,0.03866266,"X",4353593,4354786,"plus"
739,728.7223911,3869.840759,2.408832976,0.022184822,"X",6279639,6280983,"plus"
740,720.7977894,4347.046709,2.592369106,0.029388984,"X",6323261,6324481,"plus"
741,279.7862632,1509.642054,2.431809481,0.071901276,"X",6326155,6327339,"plus"
742,25.92486324,131.5197794,2.342871501,0.015074468,"X",6329124,6330091,"plus"
743,8.022421669,41.45756027,2.369525515,0.052753885,"X",6331584,6332650,"plus"
744,10.54452107,10.2046963,-0.047260323,0.872263666,"X",6334262,6335185,"plus"
