"GeneID","N2.Mean_N","WDR5.Mean_N","Fold.Change_Log2","P.Value","Chrom.No","start","end","strand","gene_name","description"
157,1425.399013,1050.7703,-0.440961109,1,"X",4458247,4459095,0,"aps-2","Caenorhabditis elegans Protein APS-2 (aps-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076366]"
158,4709.363894,4024.170274,-0.227101919,1,"I",14406031,14417407,0,"apg-1","Caenorhabditis elegans Protein APG-1 (apg-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_170941]"
159,2046.010044,1211.703085,-0.756545818,0.070599813,"V",6017958,6018733,0,"aps-1","Caenorhabditis elegans Protein APS-1 (aps-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072158]"
160,5321.263419,4566.652603,-0.220721328,1,"III",2584197,2597013,0,"apb-1","Caenorhabditis elegans Protein APB-1, isoform c (apb-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027768]"
161,2613.578328,2653.261275,0.022276145,1,"X",9338619,9342376,0,"apa-2","Caenorhabditis elegans Protein APA-2 (apa-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077171]"
162,3407.879874,3349.306579,-0.024557554,1,"II",3532893,3546424,0,"apd-3","Caenorhabditis elegans Protein APD-3, isoform a. [Source:RefSeq mRNA;Acc:NM_062169]"
163,4388.46854,5194.921322,0.244042254,1,"I",7853745,7857741,0,"apb-3","Caenorhabditis elegans Protein APB-3, isoform a (apb-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059769]"
164,401.0002441,646.1974633,0.690415698,0.351536209,"X",954994,957613,0,"apm-3","Caenorhabditis elegans Protein APM-3 (apm-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075783]"
165,4476.070442,2527.905585,-0.824938618,0.149444976,"I",1155405,1156023,0,"aps-3","Caenorhabditis elegans Protein APS-3 (aps-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_170798]"
166,4.605010091,18.03913767,1.92431897,0.022753964,"X",11068700,11071711,0,"apt-9","Caenorhabditis elegans Protein APT-9 (apt-9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077452]"
168,5124.015762,3669.326422,-0.481726302,1,"V",3210227,3222447,0,"apx-1","Caenorhabditis elegans Protein APX-1 (apx-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_071481]"
169,1936.904023,2092.971541,0.111171527,1,"II",7235887,7238291,0,"aqp-1","Caenorhabditis elegans Protein AQP-1, isoform a. [Source:RefSeq mRNA;Acc:NM_063109]"
170,1057.072751,2321.808823,1.134006018,0.001066636,"II",9259300,9261913,0,"aqp-2","Caenorhabditis elegans Protein AQP-2, isoform b (aqp-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063572]"
171,26.52837886,18.38577528,-0.543539532,0.928732295,"IV",10961334,10963794,0,"aqp-3","Caenorhabditis elegans Protein AQP-3 (aqp-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069643]"
172,496.9711311,603.6453074,0.280955039,1,"V",9737626,9739556,0,"aqp-4","Caenorhabditis elegans Protein AQP-4 (aqp-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073111]"
173,0.342016461,0.808866496,1.192302534,0.789043274,"V",10491759,10493185,0,"aqp-5","Caenorhabditis elegans Protein AQP-5 (aqp-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073290]"
174,7.968794695,5.470194954,-0.506325305,0.993246836,"V",10648425,10651800,0,"aqp-6","Caenorhabditis elegans Protein AQP-6, isoform b. [Source:RefSeq mRNA;Acc:NM_001269316]"
175,14376.61831,13731.78422,-0.066300793,1,"X",3025526,3026696,0,"aqp-7","Caenorhabditis elegans Protein AQP-7 (aqp-7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076114]"
176,541.3888432,822.4115984,0.599474257,0.592438362,"X",4703184,4704939,0,"aqp-8","Caenorhabditis elegans Protein AQP-8, isoform b (aqp-8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029587]"
177,74.16172172,79.221939,0.078470355,1,"I",9606254,9608929,0,"aqp-9","Caenorhabditis elegans Protein AQP-9, isoform a. [Source:RefSeq mRNA;Acc:NM_001264219]"
178,1172.219027,982.8442413,-0.255903562,1,"II",9768533,9769782,0,"aqp-10","Caenorhabditis elegans Protein AQP-10 (aqp-10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063704]"
179,2042.734549,4358.648721,1.092494691,0.000597694,"III",13673189,13674588,0,"aqp-11","Caenorhabditis elegans Protein AQP-11 (aqp-11) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067420]"
180,535.7143311,854.5674803,0.676993541,0.209550175,"II",9674922,9677064,0,"arc-1","Caenorhabditis elegans Protein ARC-1 (arc-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063688]"
181,8848.304224,7552.694942,-0.228660615,1,"IV",11131272,11133639,0,"ard-1","Caenorhabditis elegans Protein ARD-1 (ard-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069682]"
182,11205.28606,10119.03393,-0.147310611,1,"III",5716071,5716873,0,"arf-1.2","Caenorhabditis elegans Protein ARF-1.2 (arf-1.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065834]"
183,16592.79544,9729.504544,-0.770262107,0.047254277,"IV",7982533,7983462,0,"arf-3","Caenorhabditis elegans Protein ARF-3 (arf-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068935]"
184,1171.74397,810.5433935,-0.533389517,0.856449724,"IV",16947094,16949427,0,"arf-6","Caenorhabditis elegans Protein ARF-6 (arf-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070610]"
185,0,1.943326312,5.55222139,0.095979532,"X",1786902,1788400,0,"arg-1","Caenorhabditis elegans Protein ARG-1, isoform a (arg-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029444]"
186,4259.590515,2697.9297,-0.658508584,0.179423187,"IV",12622460,12630943,0,"ark-1","Caenorhabditis elegans Protein ARK-1, isoform a (ark-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001268725]"
187,1493.532695,1136.459763,-0.393817983,1,"II",8581959,8582606,0,"arl-1","Caenorhabditis elegans Protein ARL-1 (arl-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063415]"
189,1192.098326,593.0557638,-1.009590368,0.00968743,"III",9823166,9823887,0,"arl-5","Caenorhabditis elegans Protein ARL-5 (arl-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_066777]"
190,5.153264958,49.45388506,3.328861808,1.79e-07,"IV",7634902,7635638,0,"arf-1.1","Caenorhabditis elegans Protein ARF-1.1 (arf-1.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068841]"
192,7794.754085,5892.952562,-0.403812013,1,"IV",14798147,14798799,0,"arl-8","Caenorhabditis elegans Protein ARL-8 (arl-8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070390]"
193,0,1.943326312,5.55222139,0.095979532,"III",4813273,4814778,0,"arl-6","Caenorhabditis elegans Protein ARL-6 (arl-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065592]"
195,646.5709784,463.599774,-0.481736127,1,"X",950805,954034,0,"arr-1","Caenorhabditis elegans Protein ARR-1 (arr-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075782]"
196,1080.24393,1547.376458,0.519187705,0.93834254,"II",11460266,11463957,0,"aars-1","Caenorhabditis elegans Protein AARS-1, isoform a (aars-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064043]"
197,19017.90658,15468.55567,-0.29803465,1,"I",3983208,3986387,0,"aars-2","Caenorhabditis elegans Protein AARS-2 (aars-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058880]"
198,22739.63452,19277.94564,-0.238348157,1,"II",6970834,6972192,0,"art-1","Caenorhabditis elegans Protein ART-1 (art-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063029]"
199,3934.637252,3400.899418,-0.210813447,1,"I",2883866,2893715,0,"arx-1","Caenorhabditis elegans Protein ARX-1 (arx-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058665]"
200,5103.509249,4330.39011,-0.237452951,1,"V",10335751,10338327,0,"arx-2","Caenorhabditis elegans Protein ARX-2 (arx-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073256]"
201,2680.983894,1933.443144,-0.472274255,1,"III",12052594,12058355,0,"arx-3","Caenorhabditis elegans Protein ARX-3 (arx-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067169]"
202,3348.532652,1680.783961,-0.995358786,0.01562438,"III",860192,861154,0,"exos-4.2","Caenorhabditis elegans Protein EXOS-4.2 (exos-4.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064878]"
203,3286.637615,2289.166167,-0.522575689,0.885550346,"III",12816825,12817995,0,"arx-5","Caenorhabditis elegans Protein ARX-5 (arx-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067266]"
204,6057.896954,4369.463151,-0.471871853,1,"III",4878627,4879366,0,"arx-6","Caenorhabditis elegans Protein ARX-6 (arx-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065619]"
205,1793.451053,1076.041914,-0.738315676,0.153758049,"I",3069498,3070142,0,"arx-7","Caenorhabditis elegans Protein ARX-7 (arx-7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058698]"
206,25353.54453,15471.11455,-0.712614085,0.072109585,"III",4594631,4595789,0,"asb-1","Caenorhabditis elegans Protein ASB-1 (asb-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065537]"
207,15236.9749,15420.48357,0.017194424,1,"X",4469750,4471197,0,"asb-2","Caenorhabditis elegans Protein ASB-2 (asb-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076369]"
208,4038.350706,3067.594057,-0.397113981,1,"II",15039340,15048779,0,"asc-1","Caenorhabditis elegans Protein ASC-1 (asc-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064699]"
209,13326.09201,6931.623709,-0.943204721,0.034222057,"I",8692942,8693384,0,"asg-1","Caenorhabditis elegans Protein ASG-1 (asg-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059951]"
210,3922.651718,3804.839235,-0.044540488,1,"X",6841219,6841981,0,"asg-2","Caenorhabditis elegans Protein ASG-2 (asg-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076751]"
211,98.54072837,174.2732799,0.811843202,0.209011947,"II",6910040,6912532,0,"asm-1","Caenorhabditis elegans Protein ASM-1 (asm-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063014]"
212,762.9679629,260.5586219,-1.550332559,2.77e-08,"X",11321091,11324187,0,"asm-2","Caenorhabditis elegans Protein ASM-2 (asm-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077493]"
213,1970.39838,212.1710969,-3.216200797,5.97e-09,"IV",520286,523739,0,"asm-3","Caenorhabditis elegans Protein ASM-3, isoform b (asm-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001047532]"
214,226336.3654,139529.7141,-0.697903112,0.526327878,"V",19049533,19050723,0,"asp-1","Caenorhabditis elegans Protein ASP-1 (asp-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_171587]"
215,37697.4964,22020.6928,-0.775663379,0.258981577,"V",9199657,9204622,0,"asp-2","Caenorhabditis elegans Protein ASP-2, isoform a. [Source:RefSeq mRNA;Acc:NM_072983]"
216,87646.91288,74446.19617,-0.235523638,1,"X",6791152,6792532,0,"asp-3","Caenorhabditis elegans Protein ASP-3 (asp-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076741]"
217,19772.44912,9009.615558,-1.134103534,0.004434435,"X",13219006,13221358,0,"asp-4","Caenorhabditis elegans Protein ASP-4 (asp-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077790]"
218,40012.38671,25864.93708,-0.629499327,0.620310737,"V",8272367,8273968,0,"asp-5","Caenorhabditis elegans Protein ASP-5 (asp-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072734]"
219,105051.179,88491.46537,-0.247498642,1,"V",8267594,8268915,0,"asp-6","Caenorhabditis elegans Protein ASP-6 (asp-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072732]"
220,30.6170526,74.85920696,1.292387195,0.014732669,"II",8751933,8753685,0,"atf-2","Caenorhabditis elegans Protein ATF-2 (atf-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063460]"
221,4527.964211,3838.865325,-0.238524485,1,"X",14809278,14810472,0,"atf-5","Caenorhabditis elegans Protein ATF-5 (atf-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078055]"
222,551.8182481,741.958743,0.430221885,1,"X",12480880,12484204,0,"atf-6","Caenorhabditis elegans Protein ATF-6 (atf-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077693]"
223,13116.75281,11011.67959,-0.252518185,1,"III",4492275,4498504,0,"atf-7","Caenorhabditis elegans Protein ATF-7, isoform c. [Source:RefSeq mRNA;Acc:NM_001025990]"
224,570.1749788,825.4894568,0.531854201,0.823910062,"IV",17269306,17272022,0,"atgp-1","Caenorhabditis elegans Protein ATGP-1, isoform a. [Source:RefSeq mRNA;Acc:NM_070663]"
225,766.3223918,705.3407205,-0.121095716,1,"II",14640300,14643999,0,"atgp-2","Caenorhabditis elegans Protein ATGP-2, isoform a. [Source:RefSeq mRNA;Acc:NM_001267506]"
226,1194.978069,3006.296462,1.332771326,0.000282095,"V",9634956,9645430,0,"atl-1","Caenorhabditis elegans Protein ATL-1, isoform a. [Source:RefSeq mRNA;Acc:NM_073086]"
227,724.2029784,668.7563051,-0.11379712,1,"I",203037,207952,0,"atm-1","Caenorhabditis elegans Protein ATM-1 (atm-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058292]"
228,1877.247652,2938.76253,0.646393652,0.279406823,"V",12478397,12484028,0,"atn-1","Caenorhabditis elegans Protein ATN-1, isoform a. [Source:RefSeq mRNA;Acc:NM_073726]"
229,228287.8414,172446.6858,-0.404704368,1,"III",5228389,5230196,0,"atp-2","Caenorhabditis elegans Protein ATP-2 (atp-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065710]"
230,72104.78588,48911.51741,-0.559940159,0.795059894,"I",5428780,5429809,0,"atp-3","Caenorhabditis elegans Protein ATP-3, isoform a (atp-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026249]"
231,31318.36943,20556.88268,-0.607393933,0.547109567,"III",10461292,10467315,0,"atx-2","Caenorhabditis elegans Protein ATX-2, isoform c (atx-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001129218]"
232,23.10680012,46.43306511,0.989784838,0.314579626,"I",5967417,5973322,0,"avr-14","Caenorhabditis elegans Protein AVR-14, isoform a. [Source:RefSeq mRNA;Acc:NM_001025791]"
233,101.5779831,249.0449196,1.287126168,0.000364359,"V",13498926,13511612,0,"avr-15","Caenorhabditis elegans Protein AVR-15, isoform a (avr-15) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001028905]"
235,5693.243754,2732.760774,-1.059343366,5.18e-05,"III",9467385,9467709,0,"baf-1","Caenorhabditis elegans Protein BAF-1 (baf-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_066684]"
236,7715.176256,3969.000852,-0.959075252,0.000466078,"I",6563712,6564450,0,"bag-1","Caenorhabditis elegans Protein BAG-1 (bag-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059492]"
237,424.0023058,695.562014,0.711453317,0.189399765,"I",2949977,2957869,0,"bam-2","Caenorhabditis elegans Protein BAM-2 (bam-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026638]"
238,213.8251496,499.2689592,1.227317053,0.000603755,"X",7166109,7170573,0,"bar-1","Caenorhabditis elegans Protein BAR-1 (bar-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076805]"
239,1248.436576,1355.568583,0.117401524,1,"III",5612247,5614561,0,"bas-1","Caenorhabditis elegans Protein BAS-1, isoform a (bas-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001025979]"
240,1997.787558,3608.228425,0.851609851,0.016808666,"II",8762662,8765016,0,"pah-1","Caenorhabditis elegans Protein PAH-1, isoform b. [Source:RefSeq mRNA;Acc:NM_001267255]"
241,0.316178068,11.83356978,5.017510347,0.004756789,"I",14371310,14376005,0,"bbs-1","Caenorhabditis elegans Protein BBS-1 (bbs-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_170937]"
242,2.789691344,5.136117509,0.860357161,0.745719602,"IV",7934116,7937647,0,"bbs-2","Protein BBS-2  [Source:RefSeq peptide;Acc:NP_501325]"
244,12.2618612,28.77871381,1.222873561,0.167838184,"V",6762593,6765000,0,"bbs-8","Caenorhabditis elegans Protein BBS-8 (bbs-8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072310]"
245,338.3891805,367.5251291,0.120872268,1,"X",6202109,6204708,0,"bca-1","Caenorhabditis elegans Protein BCA-1 (bca-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_171701]"
246,38.38807785,138.6508126,1.842772608,1.36e-05,"IV",11086170,11092527,0,"bcc-1","Caenorhabditis elegans Protein BCC-1 (bcc-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069666]"
247,1622.07664,998.4471321,-0.701935112,0.203658375,"IV",5661329,5664406,0,"bec-1","Caenorhabditis elegans Protein BEC-1 (bec-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068443]"
248,945.7188867,1026.312077,0.117940309,1,"III",3538313,3541580,0,"ben-1","Caenorhabditis elegans Protein BEN-1 (ben-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065327]"
249,10689.53025,4606.711795,-1.214686121,5.58e-05,"V",11644745,11645256,0,"bir-1","Caenorhabditis elegans Protein BIR-1 (bir-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073548]"
250,3285.064311,1699.133079,-0.95180719,0.010374137,"V",13568841,13569904,0,"bir-2","Caenorhabditis elegans Protein BIR-2 (bir-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073961]"
251,10.87030857,98.79404629,3.134630106,2.24e-10,"II",10708955,10711988,0,"bli-1","Caenorhabditis elegans Protein BLI-1 (bli-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063910]"
252,9.026799826,96.70999924,3.40239904,4.45e-10,"II",5651421,5652403,0,"bli-2","Caenorhabditis elegans Protein BLI-2 (bli-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_062703]"
253,694.879334,819.925782,0.239420181,1,"I",146623,154819,0,"bli-3","Caenorhabditis elegans Protein BLI-3 (bli-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058285]"
254,10849.37125,9458.745066,-0.19795995,1,"I",6342439,6356460,0,"bli-4","Caenorhabditis elegans Protein BLI-4, isoform b. [Source:RefSeq mRNA;Acc:NM_001026370]"
255,21.30791333,36.37946161,0.7673943,0.557917396,"III",13427622,13429612,0,"bli-5","Caenorhabditis elegans Protein BLI-5 (bli-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067371]"
257,4421.320624,4130.707916,-0.098013417,1,"V",14453387,14456864,0,"bmk-1","Caenorhabditis elegans Protein BMK-1, isoform a (bmk-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001269657]"
259,2002.774794,1508.198196,-0.40851264,1,"II",6274234,6279621,0,"bpl-1","Caenorhabditis elegans Protein BPL-1, isoform a. [Source:RefSeq mRNA;Acc:NM_062856]"
262,344.5163707,246.0098174,-0.486973408,1,"X",13598401,13599321,0,"bra-1","Caenorhabditis elegans Protein BRA-1 (bra-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077876]"
263,11790.33125,5853.637226,-1.010445019,0.01402659,"III",910107,910570,0,"F23H11.5","Caenorhabditis elegans Protein F23H11.5 (F23H11.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064890]"
264,4146.027763,2764.610843,-0.584707207,0.448002375,"III",3853220,3862940,0,"brc-1","Caenorhabditis elegans Protein BRC-1, isoform a. [Source:RefSeq mRNA;Acc:NM_001267952]"
265,2441.197055,2107.308892,-0.212954586,1,"III",6885221,6889441,0,"brd-1","Caenorhabditis elegans Protein BRD-1 (brd-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_066097]"
266,678.5588665,916.0008952,0.435262163,1,"IV",8987260,8990259,0,"bre-1","Caenorhabditis elegans Protein BRE-1, isoform a. [Source:RefSeq mRNA;Acc:NM_069162]"
267,71.68346799,111.5758855,0.638989705,0.6524161,"III",13133913,13139513,0,"bre-2","Caenorhabditis elegans Protein BRE-2, isoform c. [Source:RefSeq mRNA;Acc:NM_001268260]"
268,2731.127579,3296.547525,0.270366005,1,"III",9470541,9473181,0,"bre-3","Caenorhabditis elegans Protein BRE-3 (bre-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_066686]"
269,1020.643203,1118.291352,0.129696238,1,"I",1621528,1626607,0,"bre-4","Caenorhabditis elegans Protein BRE-4 (bre-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058471]"
270,844.0366767,704.0839979,-0.262101091,1,"IV",12049910,12051174,0,"bre-5","Caenorhabditis elegans Protein BRE-5, isoform a. [Source:RefSeq mRNA;Acc:NM_001268683]"
271,3686.416176,3374.26756,-0.126844938,1,"II",7305830,7308387,0,"brf-1","Caenorhabditis elegans Protein BRF-1 (brf-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063125]"
272,0.997859381,6.876176416,3.120758611,0.044330106,"I",5186988,5188619,0,"bro-1","Caenorhabditis elegans Protein BRO-1 (bro-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059141]"
273,19291.86798,20935.84989,0.117871359,1,"III",12020452,12025076,0,"brp-1","Caenorhabditis elegans Protein BRP-1, isoform a. [Source:RefSeq mRNA;Acc:NM_001027780]"
274,4280.873211,3594.362488,-0.251989156,1,"II",13200101,13215363,0,"btf-1","Caenorhabditis elegans Protein BTF-1 (btf-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064401]"
275,17128.20462,12623.49222,-0.440389316,1,"I",7251945,7255129,0,"bub-1","Caenorhabditis elegans Protein BUB-1 (bub-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059650]"
276,6492.284055,4223.606687,-0.620640298,0.43272363,"III",6931950,6935598,0,"byn-1","Caenorhabditis elegans Protein BYN-1 (byn-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_066109]"
277,2725.242023,3204.058593,0.232789782,1,"X",12200251,12205564,0,"cab-1","Caenorhabditis elegans Protein CAB-1 (cab-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077635]"
279,70.95669598,124.1777377,0.795625031,0.229551549,"III",5083168,5085251,0,"cah-1","Caenorhabditis elegans Protein CAH-1 (cah-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065682]"
280,5.26320462,17.90541486,1.716212047,0.043080944,"II",7480872,7483046,0,"cah-2","Caenorhabditis elegans Protein CAH-2 (cah-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063166]"
281,2726.304841,5205.572447,0.932262062,0.003766948,"X",16487461,16489038,0,"cah-3","Caenorhabditis elegans Protein CAH-3 (cah-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078273]"
282,5977.426359,5028.836674,-0.24968937,1,"X",13542556,13544302,0,"cah-4","Caenorhabditis elegans Protein CAH-4, isoform a (cah-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077864]"
283,2038.029648,754.2929629,-1.433380647,2.22e-10,"X",7020047,7023806,0,"cah-5","Caenorhabditis elegans Protein CAH-5 (cah-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076785]"
284,12.34361086,37.59123686,1.571474911,0.030743566,"I",3629474,3630733,0,"cah-6","Caenorhabditis elegans Protein CAH-6 (cah-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058788]"
285,59.52825737,125.9103395,1.086077674,0.035403731,"V",12515101,12515641,0,"cal-1","Caenorhabditis elegans Protein CAL-1, isoform b. [Source:RefSeq mRNA;Acc:NM_001269499]"
286,51.59517624,132.3653486,1.342603225,0.003050553,"II",8960672,8961287,0,"cal-2","Caenorhabditis elegans Protein CAL-2 (cal-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063505]"
